pubmed_id,title,abstract,publication_year,publication_month,journal,authors,abstract_length,has_abstract,publication_date
41031288,"Letters to the editor regarding the ""Nutritional priorities to support GLP-1 therapy for obesity: A joint advisory from the American College of Lifestyle Medicine, the American Society for Nutrition, the Obesity Medicine Association, and the Obesity Society"".",,2025,Dec,Obesity pillars,,0,False,2025-12-01
41103691,"Correction: Metabolic-associated fatty liver disease: a selective review of pathogenesis, diagnostic approaches, and therapeutic strategies.",[This corrects the article DOI: 10.3389/fmed.2024.1291501.].,2025,01,Frontiers in medicine,Mohammad Habibullah; Khaleed Jemmieh; Amr Ouda; Mohammad Zulqurnain Haider; Mohammed Imad Malki; Abdel-Naser Elzouki,61,True,2025-01-01
41114583,Microbial changes resulting from VSG attenuate MASLD by modulating bile acid metabolism and the intestinal FXR-FGF19 axis.,"Vertical sleeve gastrectomy (VSG) is a highly effective intervention for metabolic dysfunction-associated steatotic liver disease (MASLD) and is associated with significant alterations in the gut microbiota. However, the precise mechanisms underlying its metabolic benefits remain poorly understood. In this study, we revealed that VSG mitigates MASLD by reshaping gut microbiota-mediated bile acid metabolism. Through integrated 16S rRNA sequencing, targeted metabolomics, and functional validation experiments, we demonstrated that VSG markedly enhances bile salt hydrolase (BSH) activity within the gut microbiota, resulting in elevated levels of unconjugated bile acids. These unconjugated bile acids serve as potent agonists for the intestinal farnesoid X receptor (FXR), thereby activating the intestinal FXR-fibroblast growth factor 19 signaling pathway. This activation leads to significant improvements in metabolic health, including enhanced glucose regulation and attenuated hepatic lipid accumulation. Fecal microbiota transplantation (FMT) from VSG-treated rats replicated these metabolic improvements, whereas antibiotic treatment abolished these beneficial effects, highlighting the indispensable role of the gut microbiota in mediating the anti-MASLD effects of VSG. Importantly, inhibition of intestinal FXR signaling negated the metabolic benefits of FMT, further emphasizing the critical role of the gut microbiota-BSH-FXR axis. Our findings reveal a novel mechanism by which VSG alleviates MASLD through gut microbiota-dependent activation of intestinal FXR, offering new perspectives for microbiome-targeted therapeutic strategies in MASLD. Fecal transplantation from bariatric surgery patients and mice to germ-free mice has shown that the gut microbiota may contribute to metabolic benefits after bariatric surgery. However, the mechanisms by which the gut microbiota contributes to metabolic benefits after bariatric surgery require further investigation. To address this gap, we investigated the effects of the vertical sleeve gastrectomy (VSG) gut microbiota on metabolic dysfunction-associated steatotic liver disease (MASLD)",2025,Oct,mSystems,Yi Xia; Jinpu Yang; Shixian Lu; Weixin Cheng; Mengting Ren; Zhening Liu; Ling Yang; Qien Shen; Yujie Liang; Hangkai Huang; Minjie Chen; Xinxin Zhou; Mosang Yu; Feng Ji; Chengfu Xu,2154,True,2025-10-01
41078911,"Higher lifestyle oxidative balance scores are associated with lower metabolic dysfunction-associated fatty liver disease and fibrosis risk in US adults, while dietary scores have no impact on fibrosis.","Metabolic dysfunction related steatotic liver disease (MASLD) is a long-term liver disease. Oxidative stress plays a key role in MASLD. The oxidative balance score (OBS) measures oxidative and reactive stress, but its relationship with MASLD and fibrosis remains unclear. The National Health and Nutrition Examination Survey records from 1999 to 2018 were used in this study. We used weighted multivariate logistic regression, subgroup studies, and restricted cubic spline regression to examine the associations between OBS and MASLD and fibrosis. Sensitivity studies were conducted to evaluate the robustness of the results. A total of 12,272 people enrolled in the study. There was a strong negative relationship between OBS and MASLD, and all  OBS was associated with a lower risk of MASLD, and lifestyle OBS showed strong protective effects against MASLD and fibrosis. Because of this, people who have MASLD and fibrosis should focus on researching and looking into antioxidant treatment that is based on dietary and lifestyle, with particular emphasis on lifestyle factors.",2025,01,Archives of medical science : AMS,Chu Yan; Nuo Cheng; Jie Feng; Yawen Cao,1079,True,2025-01-01
41101588,GLP-1-derived therapies and sarcopenia: plea for a specific focus on at risk special populations.,"A risk of excessive reduction in skeletal muscle mass (SSM), potentially leading to sarcopenia, when using glucagon-like peptide-1 (GLP-1)-based therapies, is currently a matter of debate. While most available results are rather reassuring in the general population, sarcopenia may become a concern in some special subgroups with comorbidities known to be associated with a higher risk of sarcopenia, independently of any GLP-1-based therapy. An extensive literature search was done to identify studies that investigated the effects of GLP-1-based therapies on changes in SMM and sarcopenia in special populations, i.e. older people, patients with type 2 diabetes, atherosclerotic cardiovascular disease, heart failure, chronic kidney disease, and metabolic dysfunction-associated liver disease. Several publications emphasized the risk of sarcopenia and recommended caution when prescribing GLP-1-based therapies in people with these comorbidities of interest. However, hard data remain scarce in the literature, without any evidence-based demonstration of a significantly increased risk of sarcopenia. Nevertheless, as old age potentiates the risk of sarcopenia, older patients with these comorbidities (especially advanced heart failure or renal disease) deserve more careful attention. While the risk of sarcopenia associated with GLP-1-based therapies remains controversial in the general population, a higher risk in special populations with comorbidities has been repeatedly emphasized despite the lack of evidence-based data in the literature. Because these agents showed major clinical benefits in patients with such comorbidities but sarcopenia could mitigate them, there is an urgent need to implement dedicated studies with appropriate measures of sarcopenia in these special populations.",2025,Oct,Diabetes & metabolism,André J Scheen,1801,True,2025-10-01
40988709,The role of premenstrual syndrome in hedonic hunger and food craving during the menstrual cycle.,"Differences in appetite, food intake, eating behaviours, and food preferences can occur throughout the menstrual cycle. Premenstrual syndrome (PMS) is associated with significant emotional and physiological changes, including altered appetite and food cravings. Therefore, the relationship between PMS and hedonic hunger, food craving of individuals during the menstrual cycle phases were investigated in this study. This study was conducted on 150 women volunteers. Research data were collected using a web-based questionnaire. Four assessment stages were scheduled for each woman, and they were classified in phases according to the onset of menstruation. Participants completed premenstrual syndrome scale and anthropometric measurements were taken based on their statements at the initial assessment stage. In the first, second, and third phases of menstrual cycle, a questionnaire form including the power of food scale (PFS) and Food Craving Questionnaire-Trait (FCQ-T) were applied. The average age, age of menarche, menstrual cycle length, and bleeding time of the participants were 22.0 ± 2.0, 13 ± 1, 27.7 ± 3, 5.9 ± 1.3, respectively. Women with PMS showed significantly higher total PFS scores compared to those without PMS during the luteal phase (mean ± SD: 3.5 ± 0.6 vs. 2.9 ± 0.7,",2025,01,Journal of nutritional science,Ebru Candan; Ziya Erokay Metin; M Merve Tengilimoglu-Metin,1298,True,2025-01-01
41097116,The Sweet Side of Constipation: Colonic Motor Dysfunction in Diabetes Mellitus.,,2025,Sep,Nutrients,Michelantonio De Fano; Sara Baluganti; Marcello Manco; Francesca Porcellati; Carmine G Fanelli; Gabrio Bassotti,0,False,2025-09-01
41082807,Human liver perfluorooctane sulfonate associates with steatotic liver disease in a sex-dependent manner.,"Perfluorooctane sulfonate (PFOS) is a persistent and widespread contaminant found in the environment and, as a consequence, in the human body, and is linked to adverse health effects, including steatotic liver disease (SLD). Human studies on the role of PFOS in SLD have been largely epidemiological, relying on plasma without measuring liver PFOS. However, using plasma PFOS levels to evaluate fatty liver disease is not comprehensive, and the effects of PFOS in human liver have not been described. We investigated the association of PFOS in plasma (P-PFOS) and liver (L-PFOS) with clinical parameters of Metabolic dysfunction-Associated SLD (MASLD) in a large human cohort with obesity and histology-confirmed MASLD. Combining liver RNA-seq and metabolomic data from liver and plasma, we correlated L- and P-PFOS with mRNA transcripts and metabolites to identify dysregulated transcriptional and metabolic pathways. In women, L-PFOS negatively correlated with MASLD prevalence and severity. Conversely, in men, P-PFOS and L-PFOS positively associated with fibrosis. L-PFOS quartile analysis showed potential threshold effects in several histological parameters in men only. In women, L-PFOS negatively correlated with metabolites from pathways implicated in MASLD progression, including diacylglycerol and sphingolipid species. At the gene expression level, L-PFOS correlated negatively with many fibrosis-related genes involved in collagen formation and extracellular matrix organization in women only. Generally, L-PFOS correlated with many disease-relevant variables in women, but with few in men. These correlations in women were opposite the clinical and molecular changes seen in MASLD progression, while the positive correlation between L-PFOS and liver fibrosis in men suggests a positive relationship with liver disease.",2025,Oct,Environment international,Emily Flam; Viktor Liénard; Violeta Raverdy; Mehdi Derhourhi; Philippe Froguel; Amélie Bonnefond; Philippe Lefebvre; François Pattou; Delphine Eberlé; Joel T Haas; Bart Staels,1833,True,2025-10-01
41114463,"Ubc9-Mediated SUMOylation of RPL3, an Unappreciated Mechanism against Hepatocyte Senescence by Repressing the DHX9-p16 Axis.","Although Ubc9-mediated SUMOylation are recognized to regulate the multiple aspects of hepatic biological processes, its impact on hepatic senescence and metabolic dysfunction-associated steatotic liver disease (MASLD), however, is yet to be fully addressed. Herein noted an age-dependent decrease of hepatic Ubc9 expression is first noted along with an escalated decrease of protein SUMOylation, which is coupled with enhanced senescent marker expressions both in humans and mice. Interestingly, Ubc9 is dispensable for liver development at the embryonic stage. However, Ubc9 deficiency in hepatocytes rendered mice with an exacerbated hepatic aging phenotype and more susceptible to fatty liver disease and steatohepatitis following the challenge of a methionine- and choline-deficient (MCD)-diet. Ii is further demonstrated that nuclear ribosomal protein L3 (RPL3) interacts with DExD/H-box (DDX/DHX) helicases (DHX9), which then recruits RNA polymerase II to the p16 promoter to transcribe its expression, thereby exacerbating the hepatocyte aging process. However, Ubc9-mediated SUMOylation prevents RPL3 nuclear translocation, by which it represses the expression of senescent markers such as p16 to attenuate the hepatic aging process. Together, the study highlights that Ubc9-mediated SUMOylation of RPL3 could be an unappreciated mechanism against hepatic aging in clinical settings.",2025,Oct,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",Hao Xie; Zhichao Gao; Xin Liu; Shiyi Zhang; Yuhan Wang; Jia Gao; Ping Qi; Lu Zhang; Jiawei Zhao; Tian Xiong; Teng Huang; Jia Song; Qilin Yu; Shu Zhang; Yanjun Liu; Ping Yang; Maryam S Al-Motawa; Quan Gong; Junfeng Dong; Hao Yin; Fei Sun; Shiwei Liu; Cong-Yi Wang,1392,True,2025-10-01
37864548,The role of glucagon-like peptide-1 receptor agonists in nonalcoholic fatty liver disease.,"Nonalcoholic fatty liver disease (NAFLD) is a highly prevalent disease, associated with obesity, type 2 diabetes mellitus and dyslipidemia, which can lead to liver cirrhosis and hepatocellular carcinoma in some patients. Apart from lifestyle modifications, which are the cornerstone for its management, several drugs are under evaluation, including glucagon-like peptide-1 receptor agonists (GLP-R1RAs). In this review, we summarized major clinical data concerning the effects of GLP-1RAs on NAFLD, trying to highlight existing knowledge and to elucidate areas of uncertainty, thus providing clues to potential clinical implications and research. Selected clinical studies on GLP-R1As in NAFLD are presented in this narrative review. There is evidence that treatment with GLP-R1As in NAFLD has beneficial effects on NAFLD, i.e. improvement in liver function tests and histological improvement in hepatic steatosis and inflammation, but not fibrosis. Further research is required toward the early use of GLP-R1Αs, i.e. in NAFLD patients without fibrosis to evaluate whether they may prevent the progression to fibrosis, or in patients with advanced disease in combination with other medications, which may have additive or even synergistic effects on NAFLD.",2023,01,Expert review of clinical pharmacology,Chara Tsiampali; Paraskevi Papaioannidou; Antonis Goulas; Stergios A Polyzos,1257,True,2023-01-01
41053025,Hepatic steatosis and pyroptosis are induced by the hepatitis B virus X protein via B56α-METTL3 interaction-mediated m6A modification of the NLRP3 mRNA.,"Metabolic dysfunction-associated steatohepatitis (MASH) is one of the fastest-growing chronic liver diseases and is characterized by excessive steatosis, inflammation, and progressive liver injury. The hepatitis B virus (HBV) X protein (HBx) is a major viral factor that contributes to the onset and progression of MASH. Emerging evidence highlights the role of epigenetic modifications, particularly N6-methyladenosine (m6A), as prevalent modifications of mRNAs that play crucial roles in MASH pathogenesis by regulating mRNA stability, translation, processing, and nuclear export. However, the epigenetic mechanisms by which m6A modification contributes to HBx-related MASH remain poorly defined. In this study, we observed that NOD-like receptor protein 3 (NLRP3)-dependent pyroptosis and intracellular lipid accumulation are markedly elevated in the livers of HBx-transgenic (HBx-Tg) mice in vivo and in HBx-expressing hepatocytes in vitro, exacerbating liver injury and driving MASH progression. Integrated metabolomic and transcriptomic analyses of HBx-Tg mice revealed distinct gene expression alterations, suggesting a key role for m6A modification in mediating hepatic inflammation and lipotoxicity. Mechanistically, we identified methyltransferase-like 3 (METTL3) as a critical positive regulator of this process. HBx upregulated METTL3 expression and the m6A level of NLRP3 mRNA in HBx-expressing hepatocytes, whereas METTL3 knockdown or catalytic inactivation suppressed NLRP3-dependent pyroptosis. Further investigation revealed that METTL3 enhances NLRP3 mRNA stability via m6A modification at A2748 site in the coding sequence. Moreover, the protein phosphatase 2A (PP2A) B56α subunit was found to interact with the METTL3 methyltransferase domain (MTD), facilitating its enzymatic activity and further increasing NLRP3 m6A methylation, thereby promoting pyroptosis and lipid accumulation in HBx-expressing hepatocytes. Importantly, treatment with STM2457, a selective inhibitor targeting the METTL3 MTD, significantly attenuated hepatic inflammation, steatohepatitis, and lipotoxicity. Taken together, our findings advance the understanding of HBx-induced hepatic lipid accumulation, steatosis, inflammasome formation, and pyroptosis, and indicate that targeting METTL3 with STM2457 intervention is a promising approach for MASH treatment.",2025,Oct,Cell death & disease,Ze-Bang Du; Tun Han; Yu-Xin Cai; Yu-Shi Shen; Jia-Shen Wu; Xiong Li; Hang-Tian Zhong; Bai-Heng Wu; Lei Zhang; Liang-Yu Wen; Xiao-Ming Luo; Zhong-Ning Lin; Yu-Chun Lin,2356,True,2025-10-01
41116872,Cross - Kingdom Dialogue of Microbial Messengers: Multi - Target Regulatory Mechanisms and Therapeutic Strategies of Gut Microbiota - Derived Extracellular Vesicles in Metabolic Diseases.,"Gut microbiota-derived extracellular vesicles (GMEVs) serve as pivotal mediators of cross-communication between microorganisms and their hosts, playing a complex and central role in the onset and progression of metabolic diseases. This review systematically summarizes the biological characteristics, molecular composition, and regulatory mechanisms of GMEVs in metabolic disorders such as obesity, diabetes, and non-alcoholic fatty liver disease. GMEVs facilitate dialogue along the ""gut-organ axis"" by transporting active molecules such as lipopolysaccharides (LPS), flagellin, nucleic acids, and metabolic products, thereby mediating bidirectional regulation of host metabolic homeostasis. GMEVs derived from pathogenic bacteria promote metabolic inflammation and insulin resistance by compromising the intestinal barrier, activating inflammatory pathways, and inhibiting insulin signaling. Conversely, GMEVs originating from probiotics exert protective effects by enhancing tight junction functionality, modulating immune responses, and improving lipid metabolism. Notably, the dynamic fluctuations of GMEVs are closely linked to disease progression, and their microbiota-specific molecular characteristics offer novel biomarkers for the early diagnosis of metabolic diseases. Despite the challenges posed by standardization of isolation and elucidation of underlying mechanisms, the potential applications of GMEVs in the precise prevention and treatment of metabolic diseases are vast, providing a theoretical foundation for the development of novel microbiome-based intervention strategies. Future research should further elucidate the heterogeneity of GMEVs and their spatiotemporal dynamics in host interactions, facilitating the transition from fundamental research to clinical application.",2025,01,International journal of nanomedicine,Jiawang Huang; Yunfeng Yu; Zhiying Feng; Yuman Yin; Yi Liu; Xiu Liu; Rong Yu,1801,True,2025-01-01
41155271,GLP-1 Receptor Agonists Are Associated with Reduced Ascending Aorta Dilatation in Patients with Type 2 Diabetes: A Prospective Study.,"The aim was to assess the impact of glucagon-like peptide-1 receptor agonists (GLP-1 RA) treatment on the progression of ascending aorta dilatation in patients with type 2 diabetes mellitus (T2DM). A total of 127 T2DM patients with subclinical ascending aortic dilatation (35-45 mm) were prospectively enrolled. Fifty-seven initiated GLP-1 RA therapy (liraglutide, semaglutide, or dulaglutide), while 70 continued on standard care. Ascending aortic diameter was measured by computed tomography angiography (CTA) at baseline and 24 months, alongside circulating markers of vascular remodeling: matrix metalloproteinase-9 (MMP-9), tissue inhibitor of metalloproteinases-1 (TIMP-1), C-reactive protein (CRP), and osteoprotegerin (OPG). Progression of aortic dilatation was significantly lower in the GLP-1 RA group compared with controls (+0.36 ± 0.20 mm vs. +1.05 ± 0.28 mm;",2025,Oct,International journal of molecular sciences,Celestino Sardu; Ludovica Vittoria Marfella; Carlo Fumagalli; Luca Rinaldi; Ferdinando Carlo Sasso; Domenico Cozzolino; Francesco Nappo; Ausilia Sellitto; Ciro Romano; Caterina Carusone; Pasquale Russo; Lorenza Marfella; Nicola Maria Tarantino; Gerardo Carpinella; Fulvio Furbatto; Sandro Gentile; Giuseppina Guarino; Ersilia Satta; Alessandro Bellis; Luca Marinelli; Isabella Donisi; Nunzia D'Onofrio; Ciro Mauro; Salvatore Cappabianca; Maria Luisa Balestrieri; Raffaele Marfella,874,True,2025-10-01
41137251,"Trends in metabolic dysfunction-associated steatotic liver disease by household income, 2007-2022: A national representative study in South Korea.","Metabolic dysfunction-associated steatotic liver disease (MASLD) could lead to liver-related life-threatening conditions. However, relatively little research has been conducted on trends in MASLD based on household income. This study aimed to examine trends in MASLD prevalence stratified by household income and identify socioeconomic factors associated with a risk of MASLD. Data from the Korea National Health and Nutrition Examination Survey from 2007 to 2022 were analyzed to examine MASLD prevalence among adults in South Korea, stratified by household income levels. Household income was categorized into quartiles, and covariates including sex, age, region of residence, education level, stress level, smoking status, and drinking status were assessed. Weighted prevalence estimates were calculated to assess trends in MASLD across the study period. In addition, logistic regression models were applied to estimate adjusted odds ratios with 95% confidence intervals (CIs), comparing pre-pandemic and pandemic periods as well as across income quartiles stratified by sex, age, and other covariates. A total of 70,276 individuals aged ≥19 years (male: 29,169 [41.51%]) from 2007 to 2022 were included in the analysis. MASLD prevalence increased over the study period across all household income levels. Particularly, in the medium-high and high household income levels, prevalence increased from 16.30% (95% CI, 14.83-17.76) in 2007 to 27.25% (95% CI, 24.46-30.04) in 2022 and from 15.15% (95% CI, 13.71-16.58) in 2007 to 25.44% (95% CI, 22.01-28.86) in 2022, respectively. The prevalence of MASLD exhibited a sex-specific trend, being higher among low-income females while tending to be higher among high-income males. Males, middle-aged individuals, high-stress levels, and smoking status were identified as risk factors for MASLD. This is the first study to analyze the trends of MASLD stratified by household income level in South Korea. These findings offer insights that may facilitate the identification of priority populations and guide the development of equity-focused public health strategies.",2025,Oct,Medicine,Yerin Cho; Hyunjee Kim; Jinyoung Jeong; Jiyeon Oh; Jaeyu Park; Jaewon Kim; Jiyoung Hwang; Dong Keon Yon,2111,True,2025-10-01
39397515,Thyroid Hormone-Mediated Selective Autophagy and Its Implications in Countering Metabolic Dysfunction-Associated Steatotic Liver Disease.,"The influence of thyroid hormone (TH) on liver metabolism has attracted the attention of pharmacologists seeking new treatments for metabolic dysfunction-associated steatotic liver disease (MASLD), an increasingly common metabolic disorder. In this context, the selective induction of autophagy by TH in preclinical models has been identified as a promising mechanism. In this process, TH clears intrahepatic fat through lipophagy while protecting against inflammation and mitochondrial damage in hepatocytes via mitophagy. Furthermore, TH-induced aggrephagy may represent a protective mechanism to mitigate the development of MASLD-associated hepatocellular carcinoma. Considering the defects in autophagy observed during the progression of human MASLD, the induction of autophagy by TH, its metabolites, and its analogs represent a novel strategy to combat hepatic damage across the MASLD spectrum.",2024,Oct,"Endocrinology and metabolism (Seoul, Korea)",Rohit A Sinha,901,True,2024-10-01
41105066,Endoscopic and Open Carpal Tunnel Release in Patients With Type II Diabetes Mellitus: Influence of Preoperative Semaglutide Use on Postoperative Outcomes.,"Patients with type II diabetes mellitus are at greater risk of carpal tunnel syndrome and of complications following carpal tunnel release (CTR). Although recent orthopedic literature suggests preoperative semaglutide use may reduce complication and reoperation rates, its impact has not been studied in hand surgery. Given the overall favorable complication profile of CTR, it remains unknown if similar risk modification exists. Type II diabetes mellitus patients undergoing endoscopic carpal tunnel release (ECTR) and open carpal tunnel release (OCTR) were identified from the PearlDiver database. Exclusion criteria included the following: age <18, revision CTR, traumatic, neoplastic, or infectious diagnoses within 90 days before surgery, <90 days follow-up, and other concurrent upper-extremity procedures. Patients using semaglutide within 1 year before surgery were identified and matched 1:4 with (-)semaglutide controls. Ninety-day complications were compared by multivariable logistic regression, and 2-year reoperation was assessed by Kaplan-Meier survival analysis and log-rank test. Semaglutide was used by 689 (1.2%) of ECTR and 1,966 (0.8%) of OCTR patients. Once matched, there were 426 ECTR and 1,673 OCTR patients receiving semaglutide. Relative to ECTR (-)semaglutide controls, semaglutide reduced the odds of pneumonia (OR, 0.30 [0.13-0.58]) and urinary tract infection (OR, 0.28 [0.18-0.44]). Relative to OCTR (-)semaglutide controls, semaglutide reduced the odds of surgical site infection (SSI) (OR, 0.31 [0.18-0.51]), sepsis (OR, 0.61 [0.43-0.85]), wound dehiscence (OR, 0.25 [0.13-0.42]), pneumonia (OR, 0.26 [0.19-0.35]), and urinary tract infection (OR, 0.33 [0.27-0.40]). For both ECTR and OCTR, 2-year reoperation rates were similar for those with versus without semaglutide. The current study reinforces the low overall incidence of complications following CTR. The most clinically relevant findings were observed in OCTR patients, including reduced odds of SSI and wound dehiscence. However, 2-year reoperation rates were similar across both surgical approaches regardless of semaglutide use. These findings may have implications in the context of perioperative risk stratification. Prognostic II.",2025,Oct,The Journal of hand surgery,Anthony E Seddio; Wesley Day; Albert L Rancu; Maxwell Modrak; Peter Y Joo; Jonathan N Grauer,2231,True,2025-10-01
41107485,"Austrian multisociety consensus on metabolic dysfunction-associated steatotic liver disease : Austrian Society of Gastroenterology and Hepatology (ÖGGH), Austrian Society of Diabetology (ÖDG), Austrian Society of Obesity (ÖAG).","This joint consensus document of the Austrian Societies of Gastroenterology and Hepatology (ÖGGH), Diabetology (ÖDG), and Obesity (ÖAG) is intended to provide practical guidance for the management of persons with metabolic dysfunction-associated steatotic liver disease (MASLD), including persons with combined metabolic dysfunction and alcohol-related steatotic liver disease (MetALD).",2025,Oct,Wiener klinische Wochenschrift,Mattias Mandorfer; Georg Semmler; Elmar Aigner; Alexander Bräuer; Johanna Maria Brix; Martin Clodi; Christian Datz; Maria Effenberger; Daniel Moritz Felsenreich; Bernhard Ludvik; Andreas Maieron; Markus Peck-Radosavljevic; Claudia Ress; Thomas-Matthias Scherzer; Harald Sourij; Lars Stechemesser; Herbert Tilg; Michael Trauner; Martin Wagner; Harald Hofer; Florian W Kiefer; Peter Fasching; Michael Roden,387,True,2025-10-01
36934740,"Semaglutide 2·4 mg once weekly in patients with non-alcoholic steatohepatitis-related cirrhosis: a randomised, placebo-controlled phase 2 trial.","Patients with non-alcoholic steatohepatitis (NASH)-related cirrhosis are at high risk of liver-related and all-cause morbidity and mortality. We investigated the efficacy and safety of the glucagon-like peptide-1 analogue semaglutide in patients with NASH and compensated cirrhosis. This double-blind, placebo-controlled phase 2 trial enrolled patients from 38 centres in Europe and the USA. Adults with biopsy-confirmed NASH-related cirrhosis and body-mass index (BMI) of 27 kg/m 71 patients were enrolled between June 18, 2019, and April 22, 2021; 49 (69%) patients were female and 22 (31%) were male. Patients had a mean age of 59·5 years (SD 8·0) and mean BMI of 34·9 kg/m In patients with NASH and compensated cirrhosis, semaglutide did not significantly improve fibrosis or achievement of NASH resolution versus placebo. No new safety concerns were raised. Novo Nordisk A/S.",2023,Jun,The lancet. Gastroenterology & hepatology,Rohit Loomba; Manal F Abdelmalek; Matthew J Armstrong; Maximilian Jara; Mette Skalshøi Kjær; Niels Krarup; Eric Lawitz; Vlad Ratziu; Arun J Sanyal; Jörn M Schattenberg; Philip N Newsome,881,True,2023-06-01
41124864,Integrated pharmacokinetic properties and tissue distribution of Corydalis saxicola Bunting total alkaloids in HFHCD-induced mice: Implications for pharmacokinetic variability in MASH treatment.,"Metabolic dysfunction-associated steatotic liver disease (MASLD) is a typical chronic liver disease characterized by excessive lipid accumulation in the liver. It can develop to the severe stage, Metabolic dysfunction-associated steatohepatitis (MASH), which is accompanied by inflammation and fibrosis. Corydalis saxicola Bunting total alkaloids (CSBTA) exert therapeutic potential to fight against MASLD/MASH progression. The present study was designed to evaluate the pharmacokinetic (PK) variability of dehydrocavidine, palmatine and berberine, the major bioactive components of CSBTA, in normal or high-fat and high-cholesterol diet (HFHCD)-induced mice after single or multiple intragastric administration. Contents of the three alkaloids in mice plasma, tissue and cells were detected by ultra-high performance liquid chromatography-tandem mass spectrometry (UHPLC-MS/MS) and the expressions of drug metabolizing enzymes/transporters were measured. The pathological status definitely influenced the PK process of the three representative ingredients in different degrees, including elevated systemic exposure, liver distribution and intracellular accumulation in hepatocytes. While multiple dosing of CSBTA further raised the amounts in plasma and liver of MASH mice, especially for dehydrocavidine. Based on the transporting (transfected-HEK293 cells and Caco-2 cells model) and metabolism (liver microsomes) assay, the PK variability of the three representative alkaloids was integrally associated with the expression perturbations of Cyp450s, Oatp1b2 and P-gp. From the perspective of PK, long-term CSBTA treatment resulted in higher systemic exposures and liver distribution in MASH mice through modulating Cyp450s and specific transporters via PXR. These results provided valuable guidance for rationalizing the clinical dosage regimen in MASLD/MASH treatment.",2025,Oct,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,Qiushuang Sun; Huan Chen; Qianqian Lin; Yanyi Wu; Yuanyuan Lei; Xianhai Luo; Ning Li; Luzhou Xu; Sufeng Zhou; Jun Cheng; Fang Huang; Zhixia Qiu,1873,True,2025-10-01
41100462,Nonlinear association between TyG-BMI and MAFLD: A cross-sectional study.,"The relationship between the triglyceride glucose-body mass index (TyG-BMI) and the incidence of metabolic associated fatty liver disease (MAFLD) is a trending research area. This association is highly important in the realms of healthcare and public health. To explore the impact of TyG-BMI on MAFLD and its contribution to the evolution of diverse phenotypes of fatty liver. In this cross-sectional study, curve fitting was used to assess the relationships between TyG-BMI and MAFLD as well as different MAFLD phenotypes, and multivariate ordinal logistic regression methods were employed to explore the stability of these relationships. Curve fitting revealed a nonlinear relationship between TyG-BMI and MAFLD, with a critical threshold of approximately 176.78. Similar relationships were observed between TyG-BMI and different fatty liver phenotypes. Multivariate logistic regression revealed that the TyG-BMI was independently associated with different fatty liver phenotypes (nonfibrotic MAFLD odds ratio (OR) = 11.29; 95% confidence interval (CI) = 8.38-15.21, p < 0.001; fibrotic MAFLD OR = 37.24, 95% CI = 25.92-53.51, P < 0.001). Even after full variable adjustment, this relationship remained stable (nonfibrotic MAFLD OR = 5.99, 95% CI = 3.25--11.06, P < 0.001; fibrotic MAFLD OR = 5.24, 95% CI = 2.28--12.06, P < 0.001). Correlation analysis revealed a positive correlation between TyG-BMI and CAP (correlation coefficient, 0.60) and a weak positive correlation with SWE (correlation coefficient, 0.29). The TyG-BMI manifests a nonlinear relationship with the risk of developing distinct MAFLD phenotypes, suggesting its utility as a pivotal metric in the formulation of screening and preventive strategies for MAFLD.",2025,01,PloS one,Qiuping Wang; Yuan Su; Jing Niu; Yan Wang; Liping Liu; Yanhong Hao,1732,True,2025-01-01
38128261,Characteristics of contemporary drug clinical trials regarding the treatment of non-alcoholic steatohepatitis.,"Non-alcoholic steatohepatitis (NASH), a chronic liver disease, has no United States Food and Drug Administration (FDA) approved drugs for treatment. To examine fundamental characteristics of drug clinical trials for NASH treatment on the global clinical trials registry platform. Cross-sectional analysis of clinical trials with NASH as medical condition that are registered on ClinicalTrials.gov. Relevant trial entries registered before and on October 7th, 2022, were downloaded, deduplicated, and reviewed. NCT numbers, titles, locations, funder types, statuses, durations, study designs, subject information, conditions, interventions, outcome measures were extracted and analyzed. Overall, 268 drug clinical trials were included in this study. Majority of the trials are conducted in United States (42.2 %). Most of the trials are funded by industry (67.9 %). The earliest initiated trials date back to 2001. Most trials are phase 2 (56.3 %), randomized (84.0 %), parallel assignment (78.7 %), and quadruple blind (40.3 %). The most concerned combined medical conditions are non-alcoholic fatty liver disease (NAFLD, 20.9 %). The most involved mechanisms of action drug categories are farnesoid X receptor (FXR) agonists and peroxisome proliferator-activated receptor (PPAR) agonists, with the most tested drugs being the FXR agonist EDP-305 and the Glucagon-like peptide-1 (GLP-1) agonist semaglutide. Old drugs are further repurposed for testing in NASH treatment, novel drugs are developed to try to cure NASH. We expect that the drug clinical trials will accelerate the frontier of therapeutic development in NASH, bring an innovative and efficacious medication therapeutic approach to prevent the development and progression of NASH, or even reverse NASH.",2024,Jan,Diabetes & metabolic syndrome,Shanshan Zhao; Lan Zhang; Junzhe Zhao; Vishnu Goutham Kota; Kartik Mitra Venkat; Farah Tasnim; Hanry Yu,1766,True,2024-01-01
